vehicle_id,last_updated,previous_stop,next_stop,origin_stop,destination_stop,lat,lon,route
2260,2025-11-13T14:30:27-06:00,Lincoln and Kettering Park,ONYX Apartments,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.128117,-88.219633,ILLINI South
2261,2025-11-13T14:30:30-06:00,Goodwin and Gregory,Gregory at Library,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104167,-88.2241,ILLINI North
2022,2025-11-13T14:30:39-06:00,Activities and Recreation,First and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.101417,-88.23755,ILLINI North
2365,2025-11-13T14:30:30-06:00,Pennsylvania and Maryland Dr.,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.100583,-88.222183,ILLINI North
2017,2025-11-13T14:30:39-06:00,First and Gregory,Activities and Recreation,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104167,-88.238683,ILLINI South
2367,2025-11-13T14:31:39-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1093,-88.22885,ILLINI North
2020,2025-11-13T14:31:39-06:00,LAR,Unknown,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1029,-88.219233,ILLINI South
2018,2025-11-13T14:31:33-06:00,LINC Apartments,Lincoln and Wascher,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.114433,-88.224017,ILLINI South
2260,2025-11-13T14:31:27-06:00,LINC Apartments,Lincoln and Wascher,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.127583,-88.219633,ILLINI South
2261,2025-11-13T14:31:30-06:00,Gregory at Mumford Hall,Fourth and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104167,-88.227983,ILLINI North
2022,2025-11-13T14:31:39-06:00,First and Stadium,First and Armory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.103433,-88.238583,ILLINI North
2365,2025-11-13T14:31:30-06:00,Pennsylvania and Maryland Dr.,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.101083,-88.2191,ILLINI North
2017,2025-11-13T14:31:39-06:00,First and Stadium,Fourth and Peabody,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10155,-88.238633,ILLINI South
2367,2025-11-13T14:32:39-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.11015,-88.228817,ILLINI North
2020,2025-11-13T14:32:36-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.09945,-88.220733,ILLINI North
2018,2025-11-13T14:32:36-06:00,Goodwin at Ceramics Building,Illini Union,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110683,-88.22395,ILLINI South
2260,2025-11-13T14:32:30-06:00,LINC Apartments,Lincoln and Wascher,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.124933,-88.21955,ILLINI South
2261,2025-11-13T14:32:30-06:00,Gregory at Library,Fourth and Peabody,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104167,-88.230033,ILLINI North
2022,2025-11-13T14:32:39-06:00,First and Gregory,First and Daniel,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10565,-88.2386,ILLINI North
2365,2025-11-13T14:32:27-06:00,LAR,Lincoln and Illinois,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10475,-88.219167,ILLINI North
2017,2025-11-13T14:32:39-06:00,Activities and Recreation,Fourth and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.101433,-88.234967,ILLINI South
2367,2025-11-13T14:33:39-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1104,-88.226833,ILLINI North
2020,2025-11-13T14:33:33-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.09945,-88.220917,ILLINI North
2018,2025-11-13T14:33:33-06:00,Green and Goodwin,Transit Plaza,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109633,-88.223917,ILLINI South
2260,2025-11-13T14:33:30-06:00,Lincoln and Wascher,Lincoln and Church,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.12075,-88.219533,ILLINI South
2261,2025-11-13T14:33:30-06:00,Gregory at Library,Fourth and Peabody,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104117,-88.233217,ILLINI North
2022,2025-11-13T14:33:30-06:00,First and Armory,Third and Daniel,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107883,-88.23815,ILLINI North
2365,2025-11-13T14:33:27-06:00,Lincoln and Oregon,Illinois Street Residence Hall,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10755,-88.219167,ILLINI North
2017,2025-11-13T14:33:39-06:00,Activities and Recreation,Fourth and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1015,-88.2334,ILLINI South
2367,2025-11-13T14:34:39-06:00,Illini Union,Goodwin and Main,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.11045,-88.225,ILLINI North
2020,2025-11-13T14:33:33-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.09945,-88.220917,ILLINI North
2018,2025-11-13T14:34:30-06:00,Green and Goodwin,Transit Plaza,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109017,-88.22195,ILLINI South
2260,2025-11-13T14:34:30-06:00,Lincoln and Church,Goodwin and Clark,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1174,-88.219483,ILLINI South
2261,2025-11-13T14:34:33-06:00,Fourth and Gregory,Activities and Recreation,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10345,-88.233483,ILLINI North
2022,2025-11-13T14:34:33-06:00,Third and Daniel,Fifth and Armory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1079,-88.23465,ILLINI North
2365,2025-11-13T14:34:30-06:00,Lincoln and Oregon,Illinois Street Residence Hall,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.109117,-88.21975,ILLINI North
2017,2025-11-13T14:34:30-06:00,Fourth and Peabody,Gregory at Library,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10395,-88.233383,ILLINI South
2367,2025-11-13T14:35:39-06:00,Illini Union,Goodwin and Main,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.110483,-88.224217,ILLINI North
2020,2025-11-13T14:33:33-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.09945,-88.220917,ILLINI North
2018,2025-11-13T14:35:27-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109017,-88.22195,ILLINI South
2260,2025-11-13T14:35:30-06:00,Lincoln and Church,Goodwin and Clark,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.116483,-88.2209,ILLINI South
2261,2025-11-13T14:35:30-06:00,Fourth and Peabody,First and Stadium,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10155,-88.233417,ILLINI North
2022,2025-11-13T14:35:33-06:00,Fourth and Chalmers,Armory and Wright,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10555,-88.233483,ILLINI North
2365,2025-11-13T14:35:27-06:00,Illinois Street Residence Hall,Goodwin and Nevada,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10905,-88.222317,ILLINI North
2017,2025-11-13T14:35:33-06:00,Gregory at Library,Goodwin and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104133,-88.228433,ILLINI South
2367,2025-11-13T14:36:39-06:00,Illini Union,Goodwin and Main,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.111833,-88.223867,ILLINI North
2020,2025-11-13T14:33:33-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.09945,-88.220917,ILLINI North
2018,2025-11-13T14:36:27-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109017,-88.22195,ILLINI South
2260,2025-11-13T14:36:30-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.116383,-88.223883,ILLINI South
2261,2025-11-13T14:36:33-06:00,Activities and Recreation,First and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10145,-88.237233,ILLINI North
2022,2025-11-13T14:36:33-06:00,Fifth and Armory,Transit Plaza,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.105433,-88.23015,ILLINI North
2365,2025-11-13T14:36:39-06:00,Illinois Street Residence Hall,Goodwin and Nevada,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107333,-88.223917,ILLINI North
2017,2025-11-13T14:36:33-06:00,Gregory at Library,Goodwin and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10415,-88.225733,ILLINI South
2367,2025-11-13T14:37:30-06:00,Goodwin at Materials Research,University and Goodwin,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.11435,-88.223983,ILLINI North
2020,2025-11-13T14:33:33-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.09945,-88.220917,ILLINI North
2018,2025-11-13T14:37:27-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109017,-88.22195,ILLINI South
2260,2025-11-13T14:37:36-06:00,Goodwin and Main,Green and Goodwin,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.113017,-88.224017,ILLINI South
2261,2025-11-13T14:37:33-06:00,First and Stadium,First and Armory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.102617,-88.238567,ILLINI North
2022,2025-11-13T14:37:36-06:00,Armory and Wright,Illini Union,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107017,-88.2288,ILLINI North
2365,2025-11-13T14:37:39-06:00,Chemical and Life Sciences,Goodwin and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104983,-88.223883,ILLINI North
2017,2025-11-13T14:37:36-06:00,Goodwin and Gregory,Krannert Center,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.106217,-88.2238,ILLINI South
2367,2025-11-13T14:38:27-06:00,University and Goodwin,Fairview and Lincoln,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.116217,-88.22395,ILLINI North
2020,2025-11-13T14:38:27-06:00,Pennsylvania Ave. Residence Hall,LAR,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099417,-88.221367,ILLINI North
2018,2025-11-13T14:38:27-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109017,-88.22195,ILLINI South
2260,2025-11-13T14:38:39-06:00,Goodwin at Ceramics Building,Illini Union,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.111,-88.224,ILLINI South
2261,2025-11-13T14:38:33-06:00,First and Gregory,First and Daniel,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1056,-88.2386,ILLINI North
2022,2025-11-13T14:38:36-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10895,-88.228817,ILLINI North
2365,2025-11-13T14:38:36-06:00,Goodwin and Gregory,Gregory at Library,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104217,-88.225467,ILLINI North
2017,2025-11-13T14:38:36-06:00,Goodwin and Nevada,Illinois Street Residence Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10825,-88.223817,ILLINI South
2367,2025-11-13T14:39:30-06:00,University and Goodwin,Fairview and Lincoln,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.116417,-88.2196,ILLINI North
2020,2025-11-13T14:39:27-06:00,Pennsylvania and Maryland Dr.,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.100583,-88.221967,ILLINI North
2018,2025-11-13T14:39:27-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109017,-88.22195,ILLINI South
2260,2025-11-13T14:39:30-06:00,Green and Goodwin,Transit Plaza,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.11055,-88.225083,ILLINI South
2261,2025-11-13T14:39:33-06:00,First and Armory,Third and Daniel,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1079,-88.2382,ILLINI North
2022,2025-11-13T14:39:36-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1104,-88.22685,ILLINI North
2365,2025-11-13T14:39:33-06:00,Gregory at Mumford Hall,Fourth and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104183,-88.228283,ILLINI North
2017,2025-11-13T14:39:39-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109033,-88.221783,ILLINI South
2367,2025-11-13T14:40:30-06:00,Lincoln and Church,Lincoln and Wascher,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.118367,-88.219333,ILLINI North
